"subject" "lable" "Variable" "value" "dimension" "average"
"8783" 24 "STANDING" "fBodyAccJerk" "mean" "Z" -0.974170468405797
"8784" 24 "LAYING" "fBodyAccJerk" "mean" "Z" -0.981549689583333
"8785" 25 "WALKING" "fBodyAccJerk" "mean" "Z" -0.659286392837838
"8786" 25 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean" "Z" -0.793266971230769
"8787" 25 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean" "Z" -0.686843959310345
"8788" 25 "SITTING" "fBodyAccJerk" "mean" "Z" -0.986326396461538
"8789" 25 "STANDING" "fBodyAccJerk" "mean" "Z" -0.984832251216216
"8790" 25 "LAYING" "fBodyAccJerk" "mean" "Z" -0.962632674520548
"8791" 26 "WALKING" "fBodyAccJerk" "mean" "Z" -0.398673189830508
"8792" 26 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean" "Z" -0.639741264909091
"8793" 26 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean" "Z" -0.3601146078
"8794" 26 "SITTING" "fBodyAccJerk" "mean" "Z" -0.987989982948718
"8795" 26 "STANDING" "fBodyAccJerk" "mean" "Z" -0.984563921216216
"8796" 26 "LAYING" "fBodyAccJerk" "mean" "Z" -0.987308252236842
"8797" 27 "WALKING" "fBodyAccJerk" "mean" "Z" -0.382617091578947
"8798" 27 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean" "Z" -0.608544241568627
"8799" 27 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean" "Z" -0.343626396295455
"8800" 27 "SITTING" "fBodyAccJerk" "mean" "Z" -0.987087721142857
"8801" 27 "STANDING" "fBodyAccJerk" "mean" "Z" -0.9851113755
"8802" 27 "LAYING" "fBodyAccJerk" "mean" "Z" -0.988033129054054
"8803" 28 "WALKING" "fBodyAccJerk" "mean" "Z" -0.498754491111111
"8804" 28 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean" "Z" -0.587813565294118
"8805" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean" "Z" -0.365287434717391
"8806" 28 "SITTING" "fBodyAccJerk" "mean" "Z" -0.972939551944444
"8807" 28 "STANDING" "fBodyAccJerk" "mean" "Z" -0.964751238734177
"8808" 28 "LAYING" "fBodyAccJerk" "mean" "Z" -0.970251565375
"8809" 29 "WALKING" "fBodyAccJerk" "mean" "Z" -0.394877826981132
"8810" 29 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean" "Z" -0.646198587755102
"8811" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean" "Z" -0.411173451875
"8812" 29 "SITTING" "fBodyAccJerk" "mean" "Z" -0.988470241
"8813" 29 "STANDING" "fBodyAccJerk" "mean" "Z" -0.988541579384615
"8814" 29 "LAYING" "fBodyAccJerk" "mean" "Z" -0.992018447826087
"8815" 30 "WALKING" "fBodyAccJerk" "mean" "Z" -0.467030710153846
"8816" 30 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean" "Z" -0.737803881230769
"8817" 30 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean" "Z" -0.399688694032258
"8818" 30 "SITTING" "fBodyAccJerk" "mean" "Z" -0.985978315322581
"8819" 30 "STANDING" "fBodyAccJerk" "mean" "Z" -0.962892627966102
"8820" 30 "LAYING" "fBodyAccJerk" "mean" "Z" -0.975632420428571
"8821" 1 "WALKING" "fBodyAccJerk" "std" "X" -0.133586606326316
"8822" 1 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.461907025849057
"8823" 1 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.0863278966402041
"8824" 1 "SITTING" "fBodyAccJerk" "std" "X" -0.987492994468085
"8825" 1 "STANDING" "fBodyAccJerk" "std" "X" -0.995073759245283
"8826" 1 "LAYING" "fBodyAccJerk" "std" "X" -0.9641607086
"8827" 2 "WALKING" "fBodyAccJerk" "std" "X" -0.31431306340678
"8828" 2 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.365415441458333
"8829" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" 0.0499590624829787
"8830" 2 "SITTING" "fBodyAccJerk" "std" "X" -0.989459107391304
"8831" 2 "STANDING" "fBodyAccJerk" "std" "X" -0.983007923703704
"8832" 2 "LAYING" "fBodyAccJerk" "std" "X" -0.987250255833333
"8833" 3 "WALKING" "fBodyAccJerk" "std" "X" -0.296596633103448
"8834" 3 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.486446509661017
"8835" 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.165442898685714
"8836" 3 "SITTING" "fBodyAccJerk" "std" "X" -0.976283534807692
"8837" 3 "STANDING" "fBodyAccJerk" "std" "X" -0.960570921803279
"8838" 3 "LAYING" "fBodyAccJerk" "std" "X" -0.983122615967742
"8839" 4 "WALKING" "fBodyAccJerk" "std" "X" -0.29732607245
"8840" 4 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.396762584807692
"8841" 4 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.208250062317778
"8842" 4 "SITTING" "fBodyAccJerk" "std" "X" -0.9787769122
"8843" 4 "STANDING" "fBodyAccJerk" "std" "X" -0.975706723571429
"8844" 4 "LAYING" "fBodyAccJerk" "std" "X" -0.980079292592593
"8845" 5 "WALKING" "fBodyAccJerk" "std" "X" -0.3213903195
"8846" 5 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.22532784293617
"8847" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" 0.011055933212766
"8848" 5 "SITTING" "fBodyAccJerk" "std" "X" -0.976530547272727
"8849" 5 "STANDING" "fBodyAccJerk" "std" "X" -0.965778920714286
"8850" 5 "LAYING" "fBodyAccJerk" "std" "X" -0.985625270384615
"8851" 6 "WALKING" "fBodyAccJerk" "std" "X" -0.19269469414386
"8852" 6 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.186815074235294
"8853" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" 0.0886515099394167
"8854" 6 "SITTING" "fBodyAccJerk" "std" "X" -0.971488767454545
"8855" 6 "STANDING" "fBodyAccJerk" "std" "X" -0.975235677719298
"8856" 6 "LAYING" "fBodyAccJerk" "std" "X" -0.968619159473684
"8857" 7 "WALKING" "fBodyAccJerk" "std" "X" -0.365314790947368
"8858" 7 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.426974025686275
"8859" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.00426289144680851
"8860" 7 "SITTING" "fBodyAccJerk" "std" "X" -0.984026344375
"8861" 7 "STANDING" "fBodyAccJerk" "std" "X" -0.978729082830189
"8862" 7 "LAYING" "fBodyAccJerk" "std" "X" -0.983560175384615
"8863" 8 "WALKING" "fBodyAccJerk" "std" "X" -0.271448185291667
"8864" 8 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.24733661795122
"8865" 8 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" 0.172658982065789
"8866" 8 "SITTING" "fBodyAccJerk" "std" "X" -0.986913610652174
"8867" 8 "STANDING" "fBodyAccJerk" "std" "X" -0.990414086851852
"8868" 8 "LAYING" "fBodyAccJerk" "std" "X" -0.975959911481481
"8869" 9 "WALKING" "fBodyAccJerk" "std" "X" -0.170228340134423
"8870" 9 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.327421989591837
"8871" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" 0.00938224337142857
"8872" 9 "SITTING" "fBodyAccJerk" "std" "X" -0.9666604036
"8873" 9 "STANDING" "fBodyAccJerk" "std" "X" -0.971278823333333
"8874" 9 "LAYING" "fBodyAccJerk" "std" "X" -0.9686013042
"8875" 10 "WALKING" "fBodyAccJerk" "std" "X" -0.0791518267107547
"8876" 10 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.247598320858298
"8877" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" 0.156912678626316
"8878" 10 "SITTING" "fBodyAccJerk" "std" "X" -0.989550917407407
"8879" 10 "STANDING" "fBodyAccJerk" "std" "X" -0.968612135909091
"8880" 10 "LAYING" "fBodyAccJerk" "std" "X" -0.978904364137931
"8881" 11 "WALKING" "fBodyAccJerk" "std" "X" -0.45394304
"8882" 11 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.458255021296296
"8883" 11 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.12834163051087
"8884" 11 "SITTING" "fBodyAccJerk" "std" "X" -0.981607942075472
"8885" 11 "STANDING" "fBodyAccJerk" "std" "X" -0.993414564042553
"8886" 11 "LAYING" "fBodyAccJerk" "std" "X" -0.987122678245614
"8887" 12 "WALKING" "fBodyAccJerk" "std" "X" -0.03105929456
"8888" 12 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.39060122
"8889" 12 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.072311431676087
"8890" 12 "SITTING" "fBodyAccJerk" "std" "X" -0.977980349019608
"8891" 12 "STANDING" "fBodyAccJerk" "std" "X" -0.975581439016393
"8892" 12 "LAYING" "fBodyAccJerk" "std" "X" -0.972820011166667
"8893" 13 "WALKING" "fBodyAccJerk" "std" "X" -0.219716159766667
"8894" 13 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.514337759454545
"8895" 13 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.114744976032191
"8896" 13 "SITTING" "fBodyAccJerk" "std" "X" -0.99368217
"8897" 13 "STANDING" "fBodyAccJerk" "std" "X" -0.988185112807018
"8898" 13 "LAYING" "fBodyAccJerk" "std" "X" -0.98707817516129
"8899" 14 "WALKING" "fBodyAccJerk" "std" "X" -0.484797709830508
"8900" 14 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.41096787037037
"8901" 14 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.0302396365755556
"8902" 14 "SITTING" "fBodyAccJerk" "std" "X" -0.981920831111111
"8903" 14 "STANDING" "fBodyAccJerk" "std" "X" -0.980396601666667
"8904" 14 "LAYING" "fBodyAccJerk" "std" "X" -0.973491388039216
"8905" 15 "WALKING" "fBodyAccJerk" "std" "X" -0.411500068148148
"8906" 15 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.207231605488542
"8907" 15 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" 0.108062740547619
"8908" 15 "SITTING" "fBodyAccJerk" "std" "X" -0.989314359661017
"8909" 15 "STANDING" "fBodyAccJerk" "std" "X" -0.986934133584906
"8910" 15 "LAYING" "fBodyAccJerk" "std" "X" -0.983949290694444
"8911" 16 "WALKING" "fBodyAccJerk" "std" "X" -0.402884115098039
"8912" 16 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.538073090196078
"8913" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.125682818093191
"8914" 16 "SITTING" "fBodyAccJerk" "std" "X" -0.991567867681159
"8915" 16 "STANDING" "fBodyAccJerk" "std" "X" -0.991847149615385
"8916" 16 "LAYING" "fBodyAccJerk" "std" "X" -0.989287359142857
"8917" 17 "WALKING" "fBodyAccJerk" "std" "X" -0.343866129016393
"8918" 17 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.287219038291667
"8919" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.0718767032673913
"8920" 17 "SITTING" "fBodyAccJerk" "std" "X" -0.9946131621875
"8921" 17 "STANDING" "fBodyAccJerk" "std" "X" -0.992775377692308
"8922" 17 "LAYING" "fBodyAccJerk" "std" "X" -0.983213244366197
"8923" 18 "WALKING" "fBodyAccJerk" "std" "X" -0.375992795357143
"8924" 18 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.575331252413793
"8925" 18 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.416050500909091
"8926" 18 "SITTING" "fBodyAccJerk" "std" "X" -0.992039060701754
"8927" 18 "STANDING" "fBodyAccJerk" "std" "X" -0.990287933424657
"8928" 18 "LAYING" "fBodyAccJerk" "std" "X" -0.986641245846154
"8929" 19 "WALKING" "fBodyAccJerk" "std" "X" 0.0908366492173077
"8930" 19 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.2172651781
"8931" 19 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" 0.476803887476923
"8932" 19 "SITTING" "fBodyAccJerk" "std" "X" -0.988576991369863
"8933" 19 "STANDING" "fBodyAccJerk" "std" "X" -0.985913722328767
"8934" 19 "LAYING" "fBodyAccJerk" "std" "X" -0.985278006987952
"8935" 20 "WALKING" "fBodyAccJerk" "std" "X" -0.122237205541176
"8936" 20 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.187090779486275
"8937" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.147278592755556
"8938" 20 "SITTING" "fBodyAccJerk" "std" "X" -0.983565760757576
"8939" 20 "STANDING" "fBodyAccJerk" "std" "X" -0.963098911506849
"8940" 20 "LAYING" "fBodyAccJerk" "std" "X" -0.986213883088235
"8941" 21 "WALKING" "fBodyAccJerk" "std" "X" -0.107412802661538
"8942" 21 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.462972848723404
"8943" 21 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.0463867896444444
"8944" 21 "SITTING" "fBodyAccJerk" "std" "X" -0.990027822470588
"8945" 21 "STANDING" "fBodyAccJerk" "std" "X" -0.979530485393258
"8946" 21 "LAYING" "fBodyAccJerk" "std" "X" -0.987061376777778
"8947" 22 "WALKING" "fBodyAccJerk" "std" "X" 0.0180047785304348
"8948" 22 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.0677978520178571
"8949" 22 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" 0.0404618458027778
"8950" 22 "SITTING" "fBodyAccJerk" "std" "X" -0.984299609032258
"8951" 22 "STANDING" "fBodyAccJerk" "std" "X" -0.978773000952381
"8952" 22 "LAYING" "fBodyAccJerk" "std" "X" -0.974126068055556
"8953" 23 "WALKING" "fBodyAccJerk" "std" "X" -0.235172990305085
"8954" 23 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.424877553333333
"8955" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" 0.0819587190574074
"8956" 23 "SITTING" "fBodyAccJerk" "std" "X" -0.986019630441176
"8957" 23 "STANDING" "fBodyAccJerk" "std" "X" -0.984531642205882
"8958" 23 "LAYING" "fBodyAccJerk" "std" "X" -0.987840852638889
"8959" 24 "WALKING" "fBodyAccJerk" "std" "X" -0.507640734482759
"8960" 24 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.527104719152542
"8961" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.355930598
"8962" 24 "SITTING" "fBodyAccJerk" "std" "X" -0.9892888075
"8963" 24 "STANDING" "fBodyAccJerk" "std" "X" -0.981721691014493
"8964" 24 "LAYING" "fBodyAccJerk" "std" "X" -0.988140517777778
"8965" 25 "WALKING" "fBodyAccJerk" "std" "X" -0.624145724594595
"8966" 25 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.690213625846154
"8967" 25 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.522153341034483
"8968" 25 "SITTING" "fBodyAccJerk" "std" "X" -0.992750109846154
"8969" 25 "STANDING" "fBodyAccJerk" "std" "X" -0.989339890810811
"8970" 25 "LAYING" "fBodyAccJerk" "std" "X" -0.976423984657534
"8971" 26 "WALKING" "fBodyAccJerk" "std" "X" -0.351065957627119
"8972" 26 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.342075432
"8973" 26 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.130825898392
"8974" 26 "SITTING" "fBodyAccJerk" "std" "X" -0.99329986051282
"8975" 26 "STANDING" "fBodyAccJerk" "std" "X" -0.991275662027027
"8976" 26 "LAYING" "fBodyAccJerk" "std" "X" -0.990410106973684
"8977" 27 "WALKING" "fBodyAccJerk" "std" "X" -0.346610413333333
"8978" 27 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.47892337254902
"8979" 27 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.0522811342045455
"8980" 27 "SITTING" "fBodyAccJerk" "std" "X" -0.991292270714286
"8981" 27 "STANDING" "fBodyAccJerk" "std" "X" -0.98860681
"8982" 27 "LAYING" "fBodyAccJerk" "std" "X" -0.987477465405405
"8983" 28 "WALKING" "fBodyAccJerk" "std" "X" -0.367116416481481
"8984" 28 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.37027368
"8985" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.0980112293695652
"8986" 28 "SITTING" "fBodyAccJerk" "std" "X" -0.977786782222222
"8987" 28 "STANDING" "fBodyAccJerk" "std" "X" -0.971672796708861
"8988" 28 "LAYING" "fBodyAccJerk" "std" "X" -0.98220590125
"8989" 29 "WALKING" "fBodyAccJerk" "std" "X" -0.307336669773585
"8990" 29 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.211385397877551
"8991" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.0986379156229167
"8992" 29 "SITTING" "fBodyAccJerk" "std" "X" -0.9942201755
"8993" 29 "STANDING" "fBodyAccJerk" "std" "X" -0.994123423538462
"8994" 29 "LAYING" "fBodyAccJerk" "std" "X" -0.99254347826087
"8995" 30 "WALKING" "fBodyAccJerk" "std" "X" -0.415135398
"8996" 30 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "X" -0.561565206615385
"8997" 30 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "X" -0.289802729403226
"8998" 30 "SITTING" "fBodyAccJerk" "std" "X" -0.990017564516129
"8999" 30 "STANDING" "fBodyAccJerk" "std" "X" -0.972216728644068
"9000" 30 "LAYING" "fBodyAccJerk" "std" "X" -0.980350748142857
"9001" 1 "WALKING" "fBodyAccJerk" "std" "Y" 0.106739857136
"9002" 1 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.381777065283019
"9003" 1 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.134580008877551
"9004" 1 "SITTING" "fBodyAccJerk" "std" "Y" -0.982513909574468
"9005" 1 "STANDING" "fBodyAccJerk" "std" "Y" -0.987018226792453
"9006" 1 "LAYING" "fBodyAccJerk" "std" "Y" -0.9322178704
"9007" 2 "WALKING" "fBodyAccJerk" "std" "Y" -0.0153329520084746
"9008" 2 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.243554146666667
"9009" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" 0.0808333491276596
"9010" 2 "SITTING" "fBodyAccJerk" "std" "Y" -0.980804228478261
"9011" 2 "STANDING" "fBodyAccJerk" "std" "Y" -0.973520241111111
"9012" 2 "LAYING" "fBodyAccJerk" "std" "Y" -0.984987392916667
"9013" 3 "WALKING" "fBodyAccJerk" "std" "Y" -0.00561498755362069
"9014" 3 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.268191523644068
"9015" 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.14772824006198
"9016" 3 "SITTING" "fBodyAccJerk" "std" "Y" -0.956461756730769
"9017" 3 "STANDING" "fBodyAccJerk" "std" "Y" -0.943948547213115
"9018" 3 "LAYING" "fBodyAccJerk" "std" "Y" -0.971044012741936
"9019" 4 "WALKING" "fBodyAccJerk" "std" "Y" -0.2099000063
"9020" 4 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.314525030788462
"9021" 4 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.177202094317778
"9022" 4 "SITTING" "fBodyAccJerk" "std" "Y" -0.949293158
"9023" 4 "STANDING" "fBodyAccJerk" "std" "Y" -0.944075308928571
"9024" 4 "LAYING" "fBodyAccJerk" "std" "Y" -0.944366881666667
"9025" 5 "WALKING" "fBodyAccJerk" "std" "Y" -0.0545213604089286
"9026" 5 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.105311152804255
"9027" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" 0.0901720096791489
"9028" 5 "SITTING" "fBodyAccJerk" "std" "Y" -0.954464442045455
"9029" 5 "STANDING" "fBodyAccJerk" "std" "Y" -0.936202600714286
"9030" 5 "LAYING" "fBodyAccJerk" "std" "Y" -0.96624258
"9031" 6 "WALKING" "fBodyAccJerk" "std" "Y" 0.0314450678263158
"9032" 6 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.0169811409705882
"9033" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" 0.341242392604167
"9034" 6 "SITTING" "fBodyAccJerk" "std" "Y" -0.946880042
"9035" 6 "STANDING" "fBodyAccJerk" "std" "Y" -0.950681450350877
"9036" 6 "LAYING" "fBodyAccJerk" "std" "Y" -0.935717452807018
"9037" 7 "WALKING" "fBodyAccJerk" "std" "Y" -0.0431917460807018
"9038" 7 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.53419130254902
"9039" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.324378560319149
"9040" 7 "SITTING" "fBodyAccJerk" "std" "Y" -0.971814980208333
"9041" 7 "STANDING" "fBodyAccJerk" "std" "Y" -0.966850290188679
"9042" 7 "LAYING" "fBodyAccJerk" "std" "Y" -0.975886145
"9043" 8 "WALKING" "fBodyAccJerk" "std" "Y" 0.315883536479167
"9044" 8 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.0700821464439024
"9045" 8 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" 0.273943791773684
"9046" 8 "SITTING" "fBodyAccJerk" "std" "Y" -0.983038783478261
"9047" 8 "STANDING" "fBodyAccJerk" "std" "Y" -0.97858173
"9048" 8 "LAYING" "fBodyAccJerk" "std" "Y" -0.979170881666667
"9049" 9 "WALKING" "fBodyAccJerk" "std" "Y" -0.228380473480769
"9050" 9 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.590112916530612
"9051" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.355981821428571
"9052" 9 "SITTING" "fBodyAccJerk" "std" "Y" -0.9585229866
"9053" 9 "STANDING" "fBodyAccJerk" "std" "Y" -0.968234579555556
"9054" 9 "LAYING" "fBodyAccJerk" "std" "Y" -0.966634136
"9055" 10 "WALKING" "fBodyAccJerk" "std" "Y" 0.0484867672264151
"9056" 10 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.202796129097872
"9057" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.153355802565789
"9058" 10 "SITTING" "fBodyAccJerk" "std" "Y" -0.982045591111111
"9059" 10 "STANDING" "fBodyAccJerk" "std" "Y" -0.944847393636364
"9060" 10 "LAYING" "fBodyAccJerk" "std" "Y" -0.968120692241379
"9061" 11 "WALKING" "fBodyAccJerk" "std" "Y" -0.170177403123729
"9062" 11 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.437276328518518
"9063" 11 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.130443829826087
"9064" 11 "SITTING" "fBodyAccJerk" "std" "Y" -0.968421475660377
"9065" 11 "STANDING" "fBodyAccJerk" "std" "Y" -0.981185823617021
"9066" 11 "LAYING" "fBodyAccJerk" "std" "Y" -0.973486716315789
"9067" 12 "WALKING" "fBodyAccJerk" "std" "Y" -0.094056408433
"9068" 12 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.335926381307692
"9069" 12 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" 0.0515123126413043
"9070" 12 "SITTING" "fBodyAccJerk" "std" "Y" -0.966538919607843
"9071" 12 "STANDING" "fBodyAccJerk" "std" "Y" -0.95666634442623
"9072" 12 "LAYING" "fBodyAccJerk" "std" "Y" -0.964703656833333
"9073" 13 "WALKING" "fBodyAccJerk" "std" "Y" 0.0946741596910526
"9074" 13 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.319400410981818
"9075" 13 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.141775116319149
"9076" 13 "SITTING" "fBodyAccJerk" "std" "Y" -0.985908120408163
"9077" 13 "STANDING" "fBodyAccJerk" "std" "Y" -0.979412252631579
"9078" 13 "LAYING" "fBodyAccJerk" "std" "Y" -0.981394261612903
"9079" 14 "WALKING" "fBodyAccJerk" "std" "Y" -0.353526894237288
"9080" 14 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.371572473072222
"9081" 14 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" 0.138737970022222
"9082" 14 "SITTING" "fBodyAccJerk" "std" "Y" -0.968943674259259
"9083" 14 "STANDING" "fBodyAccJerk" "std" "Y" -0.967830182166667
"9084" 14 "LAYING" "fBodyAccJerk" "std" "Y" -0.969113291372549
"9085" 15 "WALKING" "fBodyAccJerk" "std" "Y" -0.0606839140548148
"9086" 15 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.330391429583333
"9087" 15 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.00722860241119048
"9088" 15 "SITTING" "fBodyAccJerk" "std" "Y" -0.979713045932203
"9089" 15 "STANDING" "fBodyAccJerk" "std" "Y" -0.969934103584906
"9090" 15 "LAYING" "fBodyAccJerk" "std" "Y" -0.973215319722222
"9091" 16 "WALKING" "fBodyAccJerk" "std" "Y" -0.433612657843137
"9092" 16 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.417127012352941
"9093" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.281507406948936
"9094" 16 "SITTING" "fBodyAccJerk" "std" "Y" -0.983230774492754
"9095" 16 "STANDING" "fBodyAccJerk" "std" "Y" -0.984236462179487
"9096" 16 "LAYING" "fBodyAccJerk" "std" "Y" -0.986215013
"9097" 17 "WALKING" "fBodyAccJerk" "std" "Y" -0.0470379377672131
"9098" 17 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.365114263583333
"9099" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.298931144913043
"9100" 17 "SITTING" "fBodyAccJerk" "std" "Y" -0.98991581109375
"9101" 17 "STANDING" "fBodyAccJerk" "std" "Y" -0.988200349487179
"9102" 17 "LAYING" "fBodyAccJerk" "std" "Y" -0.978343915774648
"9103" 18 "WALKING" "fBodyAccJerk" "std" "Y" -0.320264113035714
"9104" 18 "WALKING_UPSTAIRS" "fBodyAccJerk" "std" "Y" -0.585531432931034
"9105" 18 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std" "Y" -0.464546054727273
"9106" 18 "SITTING" "fBodyAccJerk" "std" "Y" -0.985694744385965
"9107" 18 "STANDING" "fBodyAccJerk" "std" "Y" -0.977179032191781
"9108" 18 "LAYING" "fBodyAccJerk" "std" "Y" -0.986210701230769
